epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,1322.46,0.99229,0.72081,0.96172,0.83128,0.78368,0.86266,0.47755,1.51418,0.81187,1.18532,5.24496e-05,5.24496e-05,5.24496e-05
186,1332.21,0.98595,0.74163,0.96883,0.84249,0.77844,0.8632,0.47149,1.52012,0.80825,1.18612,4.9539e-05,4.9539e-05,4.9539e-05
187,1338.43,1.0131,0.71735,0.97286,0.8312,0.7855,0.86204,0.46822,1.51801,0.8143,1.18868,4.66284e-05,4.66284e-05,4.66284e-05
188,1346.62,1.03399,0.8194,0.98269,0.85905,0.77339,0.86462,0.46816,1.52063,0.82027,1.17853,4.37178e-05,4.37178e-05,4.37178e-05
189,1353.12,1.0268,0.74205,0.96674,0.84277,0.77094,0.86584,0.47049,1.51836,0.82063,1.17494,4.08072e-05,4.08072e-05,4.08072e-05
190,1361.58,1.04468,0.73475,0.97647,0.85431,0.75913,0.8593,0.47229,1.51374,0.80786,1.17803,3.78966e-05,3.78966e-05,3.78966e-05
191,1369.83,1.01792,0.65875,1.00532,0.85826,0.75756,0.86821,0.46943,1.50507,0.81033,1.17209,3.4986e-05,3.4986e-05,3.4986e-05
192,1377.69,1.00326,0.72974,0.99858,0.76228,0.82294,0.86026,0.46924,1.50169,0.81077,1.17542,3.20754e-05,3.20754e-05,3.20754e-05
193,1384.03,0.93381,0.71884,0.97492,0.72201,0.8741,0.8629,0.46906,1.50123,0.81863,1.17742,2.91648e-05,2.91648e-05,2.91648e-05
194,1391.9,0.93736,0.6958,0.97454,0.73917,0.87005,0.87237,0.47573,1.49588,0.81669,1.17856,2.62542e-05,2.62542e-05,2.62542e-05
195,1397.93,0.92787,0.6782,0.96456,0.74458,0.86278,0.86982,0.47236,1.49576,0.81928,1.18345,2.33436e-05,2.33436e-05,2.33436e-05
196,1405.83,0.96511,0.6874,1.01656,0.74108,0.87059,0.86494,0.46373,1.49748,0.819,1.18453,2.0433e-05,2.0433e-05,2.0433e-05
197,1411.97,0.93557,0.64855,0.95238,0.74767,0.8581,0.86411,0.45781,1.50696,0.82097,1.18716,1.75224e-05,1.75224e-05,1.75224e-05
198,1419.76,0.979,0.68587,0.97875,0.74189,0.85599,0.86498,0.4602,1.50947,0.81904,1.18741,1.46118e-05,1.46118e-05,1.46118e-05
199,1426.01,0.91425,0.71956,0.94838,0.74685,0.86716,0.8684,0.4623,1.50609,0.81148,1.18628,1.17012e-05,1.17012e-05,1.17012e-05
200,1433.73,0.93204,0.63803,0.97652,0.73792,0.87347,0.87186,0.46589,1.50922,0.81017,1.1878,8.7906e-06,8.7906e-06,8.7906e-06
