epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
184,2646.13,0.96859,0.62077,0.98952,0.89268,0.8602,0.91642,0.55241,1.08449,0.51733,1.12241,5.53602e-05,5.53602e-05,5.53602e-05
185,2660.85,0.97015,0.61575,0.98351,0.89517,0.85733,0.91108,0.55107,1.08367,0.52444,1.13104,5.24496e-05,5.24496e-05,5.24496e-05
186,2675.46,0.98187,0.61498,0.98503,0.88721,0.85952,0.91007,0.54494,1.09695,0.53086,1.14916,4.9539e-05,4.9539e-05,4.9539e-05
187,2690.03,0.96301,0.62688,0.98509,0.86683,0.87357,0.91239,0.55154,1.08431,0.53106,1.14672,4.66284e-05,4.66284e-05,4.66284e-05
188,2704.94,0.96901,0.61699,0.97789,0.87848,0.87392,0.9167,0.54842,1.07298,0.51517,1.11444,4.37178e-05,4.37178e-05,4.37178e-05
189,2719.54,0.95935,0.60602,0.97908,0.88416,0.87139,0.91706,0.55095,1.07125,0.50952,1.10976,4.08072e-05,4.08072e-05,4.08072e-05
190,2733.85,0.98132,0.61782,0.9948,0.88812,0.86676,0.91947,0.54494,1.08589,0.51256,1.13918,3.78966e-05,3.78966e-05,3.78966e-05
191,2750.65,0.95481,0.55552,0.98775,0.87358,0.87363,0.91831,0.54721,1.07462,0.50496,1.15186,3.4986e-05,3.4986e-05,3.4986e-05
192,2764.74,0.92912,0.53821,0.99401,0.88044,0.85131,0.90939,0.54271,1.07226,0.51675,1.14311,3.20754e-05,3.20754e-05,3.20754e-05
193,2778.48,0.92407,0.54391,0.97862,0.88114,0.87127,0.9154,0.55038,1.075,0.51539,1.14023,2.91648e-05,2.91648e-05,2.91648e-05
194,2792.25,0.95446,0.54522,0.97014,0.87526,0.86043,0.91499,0.54587,1.06772,0.51276,1.14319,2.62542e-05,2.62542e-05,2.62542e-05
195,2805.98,0.92687,0.53463,0.98159,0.8596,0.86332,0.91094,0.5466,1.07064,0.52043,1.15371,2.33436e-05,2.33436e-05,2.33436e-05
196,2819.67,0.92059,0.53053,0.97079,0.86561,0.86788,0.91891,0.54902,1.08033,0.51715,1.15724,2.0433e-05,2.0433e-05,2.0433e-05
197,2833.16,0.91627,0.53074,0.97309,0.90254,0.85679,0.9231,0.55538,1.08415,0.51403,1.15786,1.75224e-05,1.75224e-05,1.75224e-05
198,2846.78,0.89871,0.52322,0.97412,0.89052,0.86015,0.9211,0.54894,1.07819,0.51413,1.14889,1.46118e-05,1.46118e-05,1.46118e-05
199,2860.42,0.89453,0.53162,0.96985,0.8977,0.85329,0.92105,0.54962,1.07442,0.51588,1.14794,1.17012e-05,1.17012e-05,1.17012e-05
200,2874.08,0.88921,0.51863,0.96276,0.89487,0.85824,0.92101,0.55014,1.0671,0.5175,1.1485,8.7906e-06,8.7906e-06,8.7906e-06
